created_at;entry_id;field1;field2;field3;field4;latitude;longitude;elevation;status
2026-03-26T15:02:53+07:00;358;19.88;25.84;28.8;22.5;;;;
2026-03-26T15:03:09+07:00;359;19.88;24.72;28.7;22.44;;;;
2026-03-26T15:03:40+07:00;360;19.88;25.32;28.8;22.44;;;;
2026-03-26T15:04:08+07:00;361;19.88;25.78;28.6;22.5;;;;
2026-03-26T15:04:37+07:00;362;19.88;25.18;28.6;22.44;;;;
2026-03-26T15:04:53+07:00;363;19.88;26.24;28.6;22.44;;;;
2026-03-26T15:05:09+07:00;364;19.88;25.32;28.7;22.44;;;;
2026-03-26T15:05:38+07:00;365;19.88;25.38;28.5;22.5;;;;
2026-03-26T15:06:07+07:00;366;19.88;24.66;28.9;22.44;;;;
2026-03-26T15:06:35+07:00;367;19.88;25.71;28.5;22.5;;;;
2026-03-26T15:07:10+07:00;368;19.88;25.71;28.8;22.5;;;;
2026-03-26T15:07:26+07:00;369;19.88;24.59;28.7;22.5;;;;
2026-03-26T15:07:43+07:00;370;19.88;25.25;28.7;22.5;;;;
2026-03-26T15:07:58+07:00;371;19.88;23.93;28.7;22.44;;;;
2026-03-26T15:08:26+07:00;372;19.81;24.79;28.7;22.44;;;;
2026-03-26T15:08:55+07:00;373;19.88;25.38;28.8;22.44;;;;
2026-03-26T15:09:24+07:00;374;19.88;25.51;28.7;22.44;;;;
2026-03-26T15:09:55+07:00;375;19.88;26.04;28.8;22.44;;;;
2026-03-26T15:10:30+07:00;376;19.81;24.99;28.7;22.44;;;;
2026-03-26T15:10:59+07:00;377;19.88;25.84;28.8;22.44;;;;
2026-03-26T15:11:30+07:00;378;19.88;26.77;28.7;22.44;;;;
2026-03-26T15:12:01+07:00;379;19.88;25.78;28.8;22.44;;;;
2026-03-26T15:12:17+07:00;380;19.88;25.78;28.8;22.44;;;;
2026-03-26T15:12:48+07:00;381;19.88;25.12;28.9;22.44;;;;
2026-03-26T15:13:17+07:00;382;19.88;24.66;28.8;22.44;;;;
2026-03-26T15:13:33+07:00;383;19.81;24.59;28.7;22.44;;;;
2026-03-26T15:13:50+07:00;384;19.88;25.84;28.8;22.44;;;;
2026-03-26T15:14:06+07:00;385;19.81;24.92;28.8;22.44;;;;
2026-03-26T15:14:22+07:00;386;19.88;25.51;28.7;22.44;;;;
2026-03-26T15:14:53+07:00;387;19.81;25.18;28.6;22.44;;;;
2026-03-26T15:15:08+07:00;388;19.88;25.51;28.7;22.44;;;;
2026-03-26T15:15:37+07:00;389;19.88;25.71;28.8;22.44;;;;
2026-03-26T15:16:06+07:00;390;19.88;25.12;28.7;22.44;;;;
2026-03-26T15:16:22+07:00;391;19.88;26.11;28.7;22.44;;;;
2026-03-26T15:16:51+07:00;392;19.88;24.46;28.7;22.44;;;;
2026-03-26T15:17:07+07:00;393;19.88;26.37;28.7;22.44;;;;
2026-03-26T15:17:40+07:00;394;19.88;25.12;28.7;22.44;;;;
2026-03-26T15:17:56+07:00;395;19.88;25.12;28.8;22.44;;;;
2026-03-26T15:18:25+07:00;396;19.88;25.71;28.8;22.44;;;;
2026-03-26T15:18:56+07:00;397;19.88;26.9;28.7;22.44;;;;
2026-03-26T15:19:13+07:00;398;19.88;26.11;28.7;22.44;;;;
2026-03-26T15:19:41+07:00;399;19.88;24.39;28.6;22.44;;;;
2026-03-26T15:20:12+07:00;400;19.81;24.92;28.6;22.44;;;;
2026-03-26T15:20:27+07:00;401;19.88;26.77;28.6;22.44;;;;
2026-03-26T15:20:43+07:00;402;19.88;25.25;28.7;22.44;;;;
2026-03-26T15:20:59+07:00;403;19.88;24.59;28.5;22.44;;;;
2026-03-26T15:21:30+07:00;404;19.88;26.04;28.8;22.5;;;;
2026-03-26T15:21:59+07:00;405;19.88;25.58;28.7;22.44;;;;
2026-03-26T15:22:15+07:00;406;19.88;26.11;28.7;22.44;;;;
2026-03-26T15:22:46+07:00;407;19.88;25.05;28.7;22.5;;;;
2026-03-26T15:23:02+07:00;408;19.88;26.24;28.6;22.44;;;;
2026-03-26T15:23:31+07:00;409;19.88;26.5;28.5;22.44;;;;
2026-03-26T15:23:47+07:00;410;19.88;27.23;28.9;22.44;;;;
2026-03-26T15:24:18+07:00;411;19.88;27.23;28.5;22.44;;;;
2026-03-26T15:24:34+07:00;412;19.88;25.58;28.7;22.5;;;;
2026-03-26T15:25:03+07:00;413;19.88;24.72;28.8;22.44;;;;
2026-03-26T15:25:32+07:00;414;19.88;25.98;29;22.44;;;;
2026-03-26T15:26:00+07:00;415;19.88;26.11;28.7;22.44;;;;
2026-03-26T15:26:31+07:00;416;19.88;26.31;28.8;22.44;;;;
2026-03-26T15:27:02+07:00;417;19.88;25.32;28.7;22.44;;;;
2026-03-26T15:27:21+07:00;418;19.88;25.78;28.8;22.44;;;;
2026-03-26T15:27:51+07:00;419;19.88;25.71;28.8;22.44;;;;
2026-03-26T15:28:20+07:00;420;19.81;24.46;28.6;22.38;;;;
2026-03-26T15:28:37+07:00;421;19.88;25.38;28.7;22.44;;;;
2026-03-26T15:29:06+07:00;422;19.88;25.98;28.6;22.44;;;;
2026-03-26T15:29:36+07:00;423;19.88;25.58;28.8;22.44;;;;
2026-03-26T15:30:07+07:00;424;19.88;24.72;28.8;22.44;;;;
2026-03-26T15:30:36+07:00;425;19.88;24.79;28.8;22.44;;;;
2026-03-26T15:31:05+07:00;426;19.88;26.96;28.6;22.44;;;;
2026-03-26T15:31:36+07:00;427;19.88;25.71;28.8;22.44;;;;
2026-03-26T15:31:52+07:00;428;19.88;25.98;28.7;22.44;;;;
2026-03-26T15:32:09+07:00;429;19.88;24.85;28.6;22.44;;;;
2026-03-26T15:32:38+07:00;430;19.88;26.11;28.8;22.44;;;;
2026-03-26T15:32:53+07:00;431;19.88;26.11;29;22.44;;;;
2026-03-26T15:33:24+07:00;432;19.88;24.92;28.9;22.44;;;;
2026-03-26T15:33:41+07:00;433;19.88;25.91;28.6;22.44;;;;
2026-03-26T15:34:11+07:00;434;19.88;25.91;28.8;22.44;;;;
2026-03-26T15:34:40+07:00;435;19.88;26.96;28.8;22.44;;;;
2026-03-26T15:35:09+07:00;436;19.88;25.71;28.9;22.44;;;;
2026-03-26T15:35:38+07:00;437;19.88;26.5;29;22.44;;;;
2026-03-26T15:36:07+07:00;438;19.88;25.78;28.8;22.44;;;;
2026-03-26T15:36:36+07:00;439;19.88;25.38;28.7;22.44;;;;
2026-03-26T15:37:06+07:00;440;19.88;25.65;28.7;22.44;;;;
2026-03-26T15:37:35+07:00;441;19.88;25.12;28.9;22.44;;;;
2026-03-26T15:38:04+07:00;442;19.88;25.38;28.7;22.44;;;;
2026-03-26T15:38:20+07:00;443;19.88;25.58;28.9;22.44;;;;
2026-03-26T15:38:37+07:00;444;19.88;24.59;28.8;22.44;;;;
2026-03-26T15:38:53+07:00;445;19.88;25.12;28.7;22.44;;;;
2026-03-26T15:39:09+07:00;446;19.88;25.32;28.7;22.44;;;;
2026-03-26T15:39:38+07:00;447;19.88;25.84;28.9;22.44;;;;
2026-03-26T15:40:10+07:00;448;19.88;26.77;28.8;22.44;;;;
2026-03-26T15:40:26+07:00;449;19.88;25.32;nan;22.44;;;;
2026-03-26T15:40:56+07:00;450;19.88;24.72;28.8;22.44;;;;
2026-03-26T15:41:12+07:00;451;19.88;24.99;29;22.44;;;;
2026-03-26T15:41:41+07:00;452;19.88;24.2;28.8;22.44;;;;
2026-03-26T15:42:10+07:00;453;19.88;25.98;29;22.44;;;;
2026-03-26T15:42:39+07:00;454;19.88;25.58;29;22.44;;;;
2026-03-26T15:42:55+07:00;455;19.88;24.99;28.9;22.44;;;;
2026-03-26T15:43:12+07:00;456;19.88;26.11;28.9;22.44;;;;
2026-03-26T15:43:28+07:00;457;19.88;26.11;29.1;22.38;;;;
2026-03-26T15:43:44+07:00;458;19.88;26.96;28.8;22.44;;;;
2026-03-26T15:44:13+07:00;459;19.88;24.99;28.9;22.44;;;;
2026-03-26T15:44:42+07:00;460;19.88;24.79;28.7;22.44;;;;
2026-03-26T15:45:11+07:00;461;19.88;24.85;28.8;22.44;;;;
2026-03-26T15:45:42+07:00;462;19.88;25.32;29;22.44;;;;
2026-03-26T15:45:57+07:00;463;19.88;25.71;28.8;22.44;;;;
2026-03-26T15:46:13+07:00;464;19.88;24.53;28.7;22.44;;;;
2026-03-26T15:46:30+07:00;465;19.88;25.12;28.7;22.44;;;;
2026-03-26T15:47:01+07:00;466;19.88;24.92;28.9;22.44;;;;
2026-03-26T15:47:31+07:00;467;19.88;25.32;28.9;22.44;;;;
2026-03-26T15:48:02+07:00;468;19.88;25.45;28.7;22.44;;;;
2026-03-26T15:48:31+07:00;469;19.88;25.78;28.8;22.38;;;;
2026-03-26T15:49:00+07:00;470;19.94;26.64;29;22.44;;;;
2026-03-26T15:49:30+07:00;471;19.88;26.77;28.7;22.44;;;;
2026-03-26T15:50:01+07:00;472;19.88;25.78;28.8;22.44;;;;
2026-03-26T15:50:30+07:00;473;19.88;24.79;28.8;22.44;;;;
2026-03-26T15:50:59+07:00;474;19.88;24.66;28.8;22.44;;;;
2026-03-26T15:51:28+07:00;475;19.88;24.66;28.8;22.44;;;;
2026-03-26T15:51:45+07:00;476;19.88;25.98;28.6;22.44;;;;
2026-03-26T15:52:16+07:00;477;19.88;26.17;28.9;22.44;;;;
2026-03-26T15:52:32+07:00;478;19.88;25.12;28.8;22.44;;;;
2026-03-26T15:52:49+07:00;479;19.88;24.66;28.7;22.44;;;;
2026-03-26T15:53:18+07:00;480;19.88;25.98;28.8;22.44;;;;
2026-03-26T15:53:34+07:00;481;19.88;26.11;28.9;22.44;;;;
2026-03-26T15:54:03+07:00;482;19.88;25.12;28.7;22.44;;;;
2026-03-26T15:54:33+07:00;483;19.88;24.39;28.7;22.44;;;;
2026-03-26T15:54:50+07:00;484;19.88;24.92;28.7;22.44;;;;
2026-03-26T15:55:05+07:00;485;19.88;24.53;28.9;22.44;;;;
2026-03-26T15:55:34+07:00;486;19.88;25.84;28.7;22.44;;;;
2026-03-26T15:56:03+07:00;487;19.88;25.91;28.7;22.38;;;;
2026-03-26T15:56:19+07:00;488;19.88;24.92;28.8;22.44;;;;
2026-03-26T15:56:50+07:00;489;19.88;24.72;28.7;22.44;;;;
2026-03-26T15:57:06+07:00;490;19.88;24.2;28.9;22.44;;;;
2026-03-26T15:57:35+07:00;491;19.88;25.45;28.8;22.44;;;;
2026-03-26T15:57:51+07:00;492;19.88;25.98;28.7;22.44;;;;
2026-03-26T15:58:22+07:00;493;19.88;26.37;28.9;22.38;;;;
2026-03-26T15:58:38+07:00;494;19.88;25.84;28.8;22.44;;;;
2026-03-26T15:58:54+07:00;495;19.88;25.25;28.9;22.44;;;;
2026-03-26T15:59:11+07:00;496;19.88;26.17;28.8;22.44;;;;
2026-03-26T15:59:40+07:00;497;19.88;25.58;28.8;22.44;;;;
2026-03-26T16:00:11+07:00;498;19.88;25.51;28.5;22.44;;;;
2026-03-26T16:00:40+07:00;499;19.88;25.58;28.8;22.44;;;;
2026-03-26T16:01:08+07:00;500;19.88;25.05;28.6;22.44;;;;
2026-03-26T16:01:25+07:00;501;19.88;25.51;28.8;22.44;;;;
2026-03-26T16:01:55+07:00;502;19.88;25.78;28.8;22.44;;;;
2026-03-26T16:02:24+07:00;503;19.88;25.58;28.7;22.44;;;;
2026-03-26T16:02:55+07:00;504;19.88;24.99;28.8;22.44;;;;
2026-03-26T16:03:25+07:00;505;19.88;24.79;28.8;22.44;;;;
2026-03-26T16:03:54+07:00;506;19.88;25.18;28.7;22.44;;;;
2026-03-26T16:04:25+07:00;507;19.88;24.2;28.8;22.44;;;;
2026-03-26T16:04:53+07:00;508;19.88;26.44;28.7;22.44;;;;
2026-03-26T16:05:23+07:00;509;19.88;24.59;28.7;22.44;;;;
2026-03-26T16:05:39+07:00;510;19.88;25.58;28.9;22.44;;;;
2026-03-26T16:05:59+07:00;511;19.88;24.92;28.7;22.44;;;;
2026-03-26T16:06:30+07:00;512;19.88;23.73;28.8;22.44;;;;
2026-03-26T16:06:48+07:00;513;19.88;25.12;29.1;22.44;;;;
2026-03-26T16:07:04+07:00;514;19.88;24.85;28.8;22.44;;;;
2026-03-26T16:07:20+07:00;515;19.88;25.71;28.9;22.44;;;;
2026-03-26T16:07:37+07:00;516;19.88;24.26;28.8;22.44;;;;
2026-03-26T16:08:05+07:00;517;19.88;25.84;28.6;22.44;;;;
2026-03-26T16:08:34+07:00;518;19.88;26.04;28.8;22.44;;;;
2026-03-26T16:09:03+07:00;519;19.88;25.45;28.7;22.44;;;;
2026-03-26T16:09:19+07:00;520;19.88;25.78;28.8;22.44;;;;
2026-03-26T16:09:50+07:00;521;19.88;26.44;28.8;22.44;;;;
2026-03-26T16:10:31+07:00;522;19.88;25.38;28.9;22.44;;;;
2026-03-26T16:11:00+07:00;523;19.88;25.84;28.6;22.44;;;;
2026-03-26T16:11:18+07:00;524;19.88;25.38;29;22.44;;;;
2026-03-26T16:11:33+07:00;525;19.88;26.17;28.9;22.44;;;;
2026-03-26T16:12:02+07:00;526;19.88;25.98;28.7;22.44;;;;
2026-03-26T16:12:31+07:00;527;19.88;24.99;28.8;22.44;;;;
2026-03-26T16:13:01+07:00;528;19.81;25.38;28.9;22.44;;;;
2026-03-26T16:13:30+07:00;529;19.81;24.26;28.8;22.44;;;;
2026-03-26T16:13:46+07:00;530;19.88;24.72;28.9;22.44;;;;
2026-03-26T16:14:17+07:00;531;19.88;26.64;28.8;22.44;;;;
2026-03-26T16:14:45+07:00;532;19.88;25.98;28.8;22.44;;;;
2026-03-26T16:15:14+07:00;533;19.88;25.18;28.8;22.44;;;;
2026-03-26T16:15:43+07:00;534;19.88;24.85;28.9;22.44;;;;
2026-03-26T16:16:13+07:00;535;19.88;26.11;28.9;22.44;;;;
2026-03-26T16:16:42+07:00;536;19.88;26.11;28.8;22.44;;;;
2026-03-26T16:17:10+07:00;537;19.88;25.38;28.9;22.44;;;;
2026-03-26T16:17:39+07:00;538;19.88;26.24;28.9;22.44;;;;
2026-03-26T16:18:08+07:00;539;19.88;24.59;28.9;22.44;;;;
2026-03-26T16:18:39+07:00;540;19.88;25.25;28.9;22.44;;;;
2026-03-26T16:19:09+07:00;541;19.88;25.58;28.7;22.44;;;;
2026-03-26T16:19:39+07:00;542;19.88;25.32;28.8;22.44;;;;
2026-03-26T16:19:56+07:00;543;19.88;26.17;29.1;22.44;;;;
2026-03-26T16:20:12+07:00;544;19.88;26.24;28.9;22.44;;;;
2026-03-26T16:20:27+07:00;545;19.88;26.44;29;22.44;;;;
2026-03-26T16:20:59+07:00;546;19.88;25.65;28.7;22.44;;;;
2026-03-26T16:21:30+07:00;547;19.88;25.05;28.9;22.38;;;;
2026-03-26T16:21:46+07:00;548;19.88;25.12;29.1;22.44;;;;
2026-03-26T16:22:17+07:00;549;19.88;25.05;28.9;22.38;;;;
2026-03-26T16:22:48+07:00;550;19.88;26.17;29;22.38;;;;
2026-03-26T16:23:03+07:00;551;19.88;26.24;28.8;22.38;;;;
2026-03-26T16:23:32+07:00;552;19.88;26.31;29.1;22.38;;;;
2026-03-26T16:24:03+07:00;553;19.81;25.05;29;22.38;;;;
2026-03-26T16:24:20+07:00;554;19.88;25.05;29;22.38;;;;
2026-03-26T16:24:48+07:00;555;19.81;25.18;29;22.38;;;;
2026-03-26T16:25:17+07:00;556;19.81;25.05;28.9;22.38;;;;
2026-03-26T16:25:46+07:00;557;19.81;26.24;29.2;22.38;;;;
2026-03-26T16:26:03+07:00;558;19.81;25.98;29.1;22.38;;;;
2026-03-26T16:26:33+07:00;559;19.81;24.79;28.9;22.31;;;;
2026-03-26T16:27:02+07:00;560;19.81;25.45;29;22.31;;;;
2026-03-26T16:27:18+07:00;561;19.81;26.04;29.1;22.31;;;;
2026-03-26T16:27:47+07:00;562;19.81;25.45;29;22.31;;;;
2026-03-26T16:28:04+07:00;563;19.88;26.64;29.1;22.31;;;;
2026-03-26T16:28:19+07:00;564;19.81;26.04;28.9;22.31;;;;
2026-03-26T16:28:48+07:00;565;19.81;25.58;28.9;22.31;;;;
2026-03-26T16:29:04+07:00;566;19.81;24.59;29;22.31;;;;
2026-03-26T16:29:21+07:00;567;19.81;26.37;28.8;22.31;;;;
2026-03-26T16:29:37+07:00;568;19.81;28.09;29;22.25;;;;
2026-03-26T16:30:06+07:00;569;19.81;26.57;29.1;22.31;;;;
2026-03-26T16:30:22+07:00;570;19.81;26.11;28.9;22.25;;;;
2026-03-26T16:30:53+07:00;571;19.81;26.44;29.1;22.25;;;;
2026-03-26T16:31:24+07:00;572;19.81;25.91;29.1;22.25;;;;
2026-03-26T16:31:40+07:00;573;19.81;25.78;29.2;22.25;;;;
2026-03-26T16:32:09+07:00;574;19.81;25.25;29.3;22.19;;;;
2026-03-26T16:32:37+07:00;575;19.81;25.78;28.9;22.25;;;;
2026-03-26T16:32:54+07:00;576;19.81;26.17;29.3;22.25;;;;
2026-03-26T16:33:23+07:00;577;19.75;26.57;29.1;22.25;;;;
2026-03-26T16:33:51+07:00;578;19.81;24.92;29.2;22.19;;;;
2026-03-26T16:34:22+07:00;579;19.81;28.02;29;22.19;;;;
2026-03-26T16:34:53+07:00;580;19.81;26.44;28.9;22.19;;;;
2026-03-26T16:35:10+07:00;581;19.81;26.11;29.1;22.19;;;;
2026-03-26T16:35:26+07:00;582;19.81;25.25;29.4;22.19;;;;
2026-03-26T16:35:55+07:00;583;19.75;25.12;29;22.13;;;;
2026-03-26T16:36:45+07:00;584;19.75;24.79;29.1;22.19;;;;
2026-03-26T16:37:14+07:00;585;19.81;24.79;29;22.13;;;;
2026-03-26T16:37:30+07:00;586;19.81;24.85;29.2;22.13;;;;
2026-03-26T16:38:01+07:00;587;19.81;25.65;29.2;22.19;;;;
2026-03-26T16:38:30+07:00;588;19.81;0.66;29.1;22.19;;;;
2026-03-26T16:38:58+07:00;589;19.81;5.93;29.7;22.13;;;;
2026-03-26T16:39:27+07:00;590;19.81;3.63;29.8;22.13;;;;
2026-03-26T16:39:44+07:00;591;19.81;3.96;30.3;22.13;;;;
2026-03-26T16:40:00+07:00;592;19.88;3.49;30.3;22.13;;;;
2026-03-26T16:40:16+07:00;593;19.81;2.77;30.3;22.13;;;;
2026-03-26T16:40:32+07:00;594;19.88;1.38;30.1;22.13;;;;
2026-03-26T16:40:48+07:00;595;19.88;1.91;29.8;22.13;;;;
2026-03-26T16:41:05+07:00;596;19.88;2.04;29.8;22.19;;;;
2026-03-26T16:41:34+07:00;597;19.88;1.45;29.9;22.19;;;;
2026-03-26T16:41:50+07:00;598;19.88;1.91;29.8;22.19;;;;
2026-03-26T16:42:19+07:00;599;19.88;0.79;29.8;22.19;;;;
2026-03-26T16:42:35+07:00;600;19.88;1.58;29.6;22.19;;;;
2026-03-26T16:43:06+07:00;601;19.88;1.78;29.6;22.19;;;;
2026-03-26T16:43:35+07:00;602;19.81;1.58;29.6;22.19;;;;
2026-03-26T16:44:03+07:00;603;19.88;2.04;29.7;22.19;;;;
2026-03-26T16:44:34+07:00;604;19.88;1.52;29.8;22.13;;;;
2026-03-26T16:45:03+07:00;605;19.81;1.91;29.9;22.13;;;;
2026-03-26T16:45:20+07:00;606;19.88;1.58;29.5;22.13;;;;
2026-03-26T16:45:50+07:00;607;19.88;1.98;29.8;22.13;;;;
2026-03-26T16:46:19+07:00;608;19.88;1.45;29.5;22.13;;;;
2026-03-26T16:46:50+07:00;609;19.88;1.32;29.6;22.13;;;;
2026-03-26T16:47:06+07:00;610;19.81;1.25;29.7;22.13;;;;
2026-03-26T16:47:37+07:00;611;19.88;1.38;29.7;22.13;;;;
2026-03-26T16:48:06+07:00;612;19.81;1.05;29.7;22.13;;;;
2026-03-26T16:48:35+07:00;613;19.81;1.58;29.7;22.13;;;;
2026-03-26T16:49:05+07:00;614;19.81;1.58;29.7;22.06;;;;
2026-03-26T16:49:34+07:00;615;19.81;1.71;29.9;22.06;;;;
2026-03-26T16:50:05+07:00;616;19.88;1.45;29.7;22.06;;;;
2026-03-26T16:50:34+07:00;617;19.81;1.91;29.7;22.06;;;;
2026-03-26T16:51:05+07:00;618;19.81;1.45;29.5;22.06;;;;
2026-03-26T16:51:21+07:00;619;19.81;1.38;29.7;22.06;;;;
2026-03-26T16:51:50+07:00;620;19.81;1.71;29.6;22.06;;;;
2026-03-26T16:52:05+07:00;621;19.81;1.52;29.8;22.06;;;;
2026-03-26T16:52:34+07:00;622;19.81;0.99;29.7;22.06;;;;
2026-03-26T16:53:04+07:00;623;19.88;1.71;29.6;22;;;;
2026-03-26T16:53:33+07:00;624;19.81;1.45;29.8;22;;;;
2026-03-26T16:54:02+07:00;625;19.81;1.65;29.9;22;;;;
2026-03-26T16:54:17+07:00;626;19.81;1.85;29.7;22;;;;
2026-03-26T16:54:33+07:00;627;19.81;1.78;29.9;22;;;;
2026-03-26T16:55:02+07:00;628;19.81;1.52;29.9;22;;;;
2026-03-26T16:55:31+07:00;629;19.81;1.98;29.7;22;;;;
2026-03-26T16:55:47+07:00;630;19.81;1.65;29.5;22;;;;
2026-03-26T16:56:03+07:00;631;19.81;1.71;29.9;22;;;;
2026-03-26T16:56:32+07:00;632;19.81;1.91;29.7;22.06;;;;
2026-03-26T16:56:49+07:00;633;19.81;1.45;29.8;22;;;;
2026-03-26T16:57:17+07:00;634;19.81;1.32;29.8;22;;;;
2026-03-26T16:57:46+07:00;635;19.81;1.52;29.8;22;;;;
2026-03-26T16:58:15+07:00;636;19.88;1.58;29.6;22;;;;
2026-03-26T16:58:46+07:00;637;19.81;1.85;30;22;;;;
2026-03-26T16:59:02+07:00;638;19.81;1.32;29.8;22;;;;
2026-03-26T16:59:31+07:00;639;19.81;17.21;30;22;;;;
2026-03-26T17:00:00+07:00;640;19.81;627.44;29.6;22;;;;
2026-03-26T17:00:17+07:00;641;19.88;2.9;29.9;22;;;;
2026-03-26T17:00:32+07:00;642;19.88;1.38;29.9;22;;;;
2026-03-26T17:01:01+07:00;643;19.88;6;30.1;22.06;;;;
2026-03-26T17:01:30+07:00;644;19.88;11.01;29.9;22;;;;
2026-03-26T17:01:58+07:00;645;19.88;9.69;29.6;22;;;;
2026-03-26T17:02:15+07:00;646;19.88;11.01;30;22;;;;
2026-03-26T17:02:32+07:00;647;19.81;11.87;29.7;22;;;;
2026-03-26T17:03:01+07:00;648;19.88;13.38;29.8;22.06;;;;
2026-03-26T17:03:21+07:00;649;19.81;13.12;30;22;;;;
2026-03-26T17:03:49+07:00;650;19.81;14.57;29.7;22;;;;
2026-03-26T17:04:18+07:00;651;19.88;13.91;29.9;22;;;;
2026-03-26T17:04:35+07:00;652;19.81;13.38;29.8;22;;;;
2026-03-26T17:05:04+07:00;653;19.81;15.1;29.9;22;;;;
2026-03-26T17:05:32+07:00;654;19.81;13.38;29.6;22;;;;
2026-03-26T17:06:03+07:00;655;19.81;14.31;29.7;22;;;;
2026-03-26T17:06:23+07:00;656;19.81;14.7;29.8;22;;;;
2026-03-26T17:06:52+07:00;657;19.81;14.37;30.1;22;;;;
2026-03-26T17:07:22+07:00;658;19.88;15.36;29.9;22;;;;
2026-03-26T17:07:55+07:00;659;19.88;15.43;29.8;22;;;;
2026-03-26T17:08:26+07:00;660;19.81;17.73;29.7;22;;;;
2026-03-26T17:08:57+07:00;661;19.81;17.6;29.6;22;;;;
2026-03-26T17:09:29+07:00;662;19.81;15.89;29.9;22;;;;
2026-03-26T17:09:45+07:00;663;19.81;16.15;29.9;22;;;;
2026-03-26T17:10:16+07:00;664;19.81;18.13;29.7;22;;;;
2026-03-26T17:10:45+07:00;665;19.81;16.42;29.6;21.94;;;;
2026-03-26T17:11:20+07:00;666;19.81;17.67;29.5;22;;;;
2026-03-26T17:11:50+07:00;667;19.81;17.47;29.8;21.94;;;;
2026-03-26T17:12:19+07:00;668;19.88;14.97;29.8;21.94;;;;
2026-03-26T17:12:50+07:00;669;19.81;14.97;29.7;21.94;;;;
2026-03-26T17:13:06+07:00;670;19.81;15.56;29.5;21.94;;;;
2026-03-26T17:13:35+07:00;671;19.81;15.1;29.8;21.94;;;;
2026-03-26T17:13:51+07:00;672;19.88;16.48;29.6;21.94;;;;
2026-03-26T17:14:08+07:00;673;19.81;18.13;29.8;21.94;;;;
2026-03-26T17:14:24+07:00;674;19.81;17.41;29.8;21.94;;;;
2026-03-26T17:14:55+07:00;675;19.81;15.3;29.6;21.94;;;;
2026-03-26T17:15:24+07:00;676;19.81;16.22;29.7;21.94;;;;
2026-03-26T17:15:40+07:00;677;19.81;17.6;29.9;21.94;;;;
2026-03-26T17:16:09+07:00;678;19.81;16.88;29.7;21.94;;;;
2026-03-26T17:16:25+07:00;679;19.81;16.35;29.9;21.94;;;;
2026-03-26T17:16:56+07:00;680;19.81;15.23;29.8;21.94;;;;
2026-03-26T17:17:12+07:00;681;19.81;14.77;29.7;21.88;;;;
2026-03-26T17:17:41+07:00;682;19.81;14.64;29.7;21.94;;;;
2026-03-26T17:17:57+07:00;683;19.81;14.31;29.7;21.88;;;;
2026-03-26T17:18:27+07:00;684;19.81;16.02;29.7;21.94;;;;
2026-03-26T17:18:56+07:00;685;19.81;15.16;29.9;21.94;;;;
2026-03-26T17:19:13+07:00;686;19.81;15.95;29.7;21.94;;;;
2026-03-26T17:19:41+07:00;687;19.81;15.43;29.9;21.88;;;;
2026-03-26T17:19:59+07:00;688;19.81;15.03;29.8;21.88;;;;
2026-03-26T17:20:15+07:00;689;19.81;17.27;29.7;21.88;;;;
2026-03-26T17:20:44+07:00;690;19.81;16.15;29.6;21.88;;;;
2026-03-26T17:21:13+07:00;691;19.81;18.06;29.6;21.94;;;;
2026-03-26T17:21:42+07:00;692;19.88;18.06;29.7;21.88;;;;
2026-03-26T17:21:58+07:00;693;19.81;18.39;29.7;21.94;;;;
2026-03-26T17:22:14+07:00;694;19.81;17.6;29.7;21.94;;;;
2026-03-26T17:22:30+07:00;695;19.81;16.15;29.7;21.94;;;;
2026-03-26T17:22:46+07:00;696;19.81;16.09;29.8;21.88;;;;
2026-03-26T17:23:02+07:00;697;19.81;17.47;29.9;21.88;;;;
2026-03-26T17:23:31+07:00;698;19.81;18.2;29.6;21.88;;;;
2026-03-26T17:23:47+07:00;699;19.81;15.69;29.8;21.88;;;;
2026-03-26T17:24:18+07:00;700;19.81;15.69;29.8;21.88;;;;
2026-03-26T17:24:35+07:00;701;19.81;18.59;29.8;21.88;;;;
2026-03-26T17:25:06+07:00;702;19.81;15.69;29.7;21.88;;;;
2026-03-26T17:25:37+07:00;703;19.81;15.95;29.8;21.88;;;;
2026-03-26T17:26:05+07:00;704;19.81;15.23;29.5;21.88;;;;
2026-03-26T17:26:36+07:00;705;19.81;16.94;29.8;21.88;;;;
2026-03-26T17:27:07+07:00;706;19.81;18.26;29.8;21.88;;;;
2026-03-26T17:27:42+07:00;707;19.81;16.48;30;21.88;;;;
2026-03-26T17:27:58+07:00;708;19.81;17.41;29.7;21.88;;;;
2026-03-26T17:28:27+07:00;709;19.81;16.22;29.6;21.88;;;;
2026-03-26T17:28:56+07:00;710;19.81;17.34;29.8;21.88;;;;
2026-03-26T17:29:25+07:00;711;19.81;17.27;29.9;21.88;;;;
2026-03-26T17:29:53+07:00;712;19.81;16.28;29.6;21.88;;;;
2026-03-26T17:30:10+07:00;713;19.81;17.14;29.8;21.88;;;;
2026-03-26T17:30:41+07:00;714;19.81;16.09;29.6;21.81;;;;
2026-03-26T17:30:59+07:00;715;19.81;18.2;29.7;21.88;;;;
2026-03-26T17:31:15+07:00;716;19.81;16.48;29.9;21.88;;;;
2026-03-26T17:31:31+07:00;717;19.75;18.59;29.9;21.88;;;;
2026-03-26T17:32:01+07:00;718;19.75;16.09;29.6;21.88;;;;
